,Unnamed: 0,Unnamed: 0.1,title,location1,location2,location3,area,orientation,room_type,price,url,ave_price
5652,5652,37297,整租·新江大楼 1室0厅 东,静安,南京西路,新江大楼,36,东,1室0厅1卫,6800,/zufang/SH1708111231417581568.html,188
5653,5653,37298,整租·圣和圣广场(公寓) 1室1厅 南,静安,西藏北路,圣和圣广场(公寓),55,南,1室1厅1卫,6800,/zufang/SH1708105959752073216.html,123
5654,5654,37299,整租·越秀苑 2室2厅 南,静安,不夜城,越秀苑,111,南,2室2厅1卫,10000,/zufang/SH1704762809067241472.html,90
5655,5655,37300,整租·君御豪庭 1室1厅 东南,静安,江宁路,君御豪庭,62,东南,1室1厅1卫,13200,/zufang/SH1704785302540779520.html,212
5656,5656,37301,整租·通源小区 1室1厅 南,静安,西藏北路,通源小区,37,南,1室1厅1卫,5200,/zufang/SH1704796324907450368.html,140
5657,5657,37302,整租·大宁新村 1室1厅 南,静安,大宁,大宁新村,42,南,1室1厅1卫,5000,/zufang/SH1704824817091346432.html,119
5658,5658,37303,整租·骏豪国际 1室1厅 东,静安,南京西路,骏豪国际,50,东,1室1厅1卫,7500,/zufang/SH1705116933885526016.html,150
5659,5659,37304,整租·宁和小区 2室1厅 南/北,静安,大宁,宁和小区,54,南 北,2室1厅1卫,6500,/zufang/SH1705098774243704832.html,120
5660,5660,37305,整租·冠华大楼 1室2厅 东南,静安,大宁,冠华大楼,75,东南,1室2厅1卫,8500,/zufang/SH1705126152902803456.html,113
5661,5661,37306,整租·华纺小区 1室1厅 南,静安,曹家渡,华纺小区,36,南,1室1厅1卫,5500,/zufang/SH1705124841734012928.html,152
5662,5662,37307,整租·骏豪国际 1室1厅 西南,静安,南京西路,骏豪国际,51,西南,1室1厅1卫,7000,/zufang/SH1634410003366412288.html,137
5663,5663,37308,整租·静安豪景苑 3室2厅 南,静安,江宁路,静安豪景苑,139,南,3室2厅2卫,24000,/zufang/SH1642460476132556800.html,172
5664,5664,37309,整租·上工新村 2室1厅 南,静安,大宁,上工新村,47,南,2室1厅1卫,5800,/zufang/SH1639922178122055680.html,123
5665,5665,37310,整租·北宝兴路10弄 1室1厅 南,静安,闸北公园,北宝兴路10弄,36,南,1室1厅1卫,4700,/zufang/SH1639538340187340800.html,130
5666,5666,37311,整租·乌鲁木齐中路27弄 3室2厅 南/北,静安,静安寺,乌鲁木齐中路27弄,132,南 北,3室2厅2卫,38000,/zufang/SH1643098037976825856.html,287
5667,5667,37312,整租·和源馨苑 3室2厅 南,静安,西藏北路,和源馨苑,138,南,3室2厅2卫,14000,/zufang/SH1643147812960993280.html,101
5668,5668,37313,整租·武泰公寓 2室1厅 北,静安,南京西路,武泰公寓,95,北,2室1厅1卫,11000,/zufang/SH1643569285827657728.html,115
5669,5669,37314,整租·闸北场中公寓 2室1厅 南,静安,永和,闸北场中公寓,48,南,2室1厅1卫,5500,/zufang/SH1644231152774414336.html,114
5670,5670,37315,整租·骏豪国际 1室1厅 西北,静安,南京西路,骏豪国际,40,西北,1室1厅1卫,7600,/zufang/SH1643916725936193536.html,190
5671,5671,37316,整租·彭新小区 1室0厅 南,静安,彭浦,彭新小区,32,南,1室0厅1卫,4000,/zufang/SH1643945197005963264.html,125
5672,5672,37317,整租·华侨城苏河湾行政公馆 2室2厅 南,静安,西藏北路,华侨城苏河湾行政公馆,150,南,2室2厅2卫,28000,/zufang/SH1644634726608142336.html,186
5673,5673,37318,整租·共和新路970弄 1室1厅 南,静安,不夜城,共和新路970弄,45,南,1室1厅1卫,4200,/zufang/SH1644561299666894848.html,93
5674,5674,37319,整租·天道俪晶国际公寓 1室1厅 北,静安,不夜城,天道俪晶国际公寓,45,北,1室1厅1卫,5680,/zufang/SH1645037032327610368.html,126
5675,5675,37320,整租·美丽园大酒店 1室1厅 南,静安,静安寺,美丽园大酒店,39,南,1室1厅1卫,5000,/zufang/SH1645410759645069312.html,128
5677,5677,37322,整租·和源大楼 1室1厅 西南,静安,闸北公园,和源大楼,42,西南,1室1厅1卫,5800,/zufang/SH1646861393166598144.html,138
5678,5678,37323,整租·平型关路615弄 2室1厅 南/北,静安,大宁,平型关路615弄,60,南 北,2室1厅1卫,6500,/zufang/SH1682317140230668288.html,108
5679,5679,37324,整租·康平小区 1室1厅 南,静安,彭浦,康平小区,47,南,1室1厅1卫,4300,/zufang/SH1703315267913777152.html,91
5680,5680,37325,整租·汾西小区 2室2厅 南,静安,彭浦,汾西小区,61,南,2室2厅1卫,5300,/zufang/SH1683823213928251392.html,86
5681,5681,37326,整租·上海滩大宁城(公寓) 3室2厅 南,静安,大宁,上海滩大宁城(公寓),95,南,3室2厅1卫,11000,/zufang/SH1684405369591300096.html,115
5682,5682,37327,整租·闻喜路251弄 1室1厅 南,静安,彭浦,闻喜路251弄,37,南,1室1厅1卫,3800,/zufang/SH1684552232206336000.html,102
5683,5683,37328,整租·新梅共和城 2室1厅 南/北,静安,大宁,新梅共和城,92,南 北,2室1厅1卫,9200,/zufang/SH1684857235781451776.html,100
5684,5684,37329,整租·昌林公寓 2室1厅 南,静安,彭浦,昌林公寓,80,南,2室1厅1卫,5600,/zufang/SH1684883759012249600.html,70
5685,5685,37330,整租·康宁邨 1室1厅 南,静安,江宁路,康宁邨,60,南,1室1厅1卫,11000,/zufang/SH1674689538728919040.html,183
5686,5686,37331,整租·临汾路1564弄 2室1厅 南,静安,彭浦,临汾路1564弄,58,南,2室1厅1卫,5500,/zufang/SH1675018374322585600.html,94
5687,5687,37332,整租·西宝兴路922弄 1室0厅 东,静安,闸北公园,西宝兴路922弄,32,东,1室0厅1卫,4600,/zufang/SH1675720810251157504.html,143
5688,5688,37333,整租·西宝兴路922弄 1室0厅 南,静安,闸北公园,西宝兴路922弄,27,南,1室0厅1卫,3800,/zufang/SH1675778461253238784.html,140
5689,5689,37334,整租·粤秀名邸 2室2厅 南/北,静安,大宁,粤秀名邸,81,南 北,2室2厅1卫,7800,/zufang/SH1675502038441525248.html,96
5690,5690,37335,整租·静安天御 3室2厅 南/北,静安,不夜城,静安天御,145,南 北,3室2厅2卫,43000,/zufang/SH1675833717173518336.html,296
5691,5691,37336,整租·美丽园大酒店 1室1厅 南,静安,静安寺,美丽园大酒店,45,南,1室1厅1卫,9000,/zufang/SH1675843969033961472.html,200
5692,5692,37337,整租·柳营路319弄 1室1厅 南,静安,闸北公园,柳营路319弄,34,南,1室1厅1卫,3600,/zufang/SH1678339032838307840.html,105
5693,5693,37338,整租·万荣小区 1室1厅 南,静安,阳城,万荣小区,44,南,1室1厅1卫,4100,/zufang/SH1678249130041802752.html,93
5694,5694,37339,整租·静安紫苑 1室0厅 西南,静安,南京西路,静安紫苑,51,西南,1室0厅1卫,8000,/zufang/SH1678243521275887616.html,156
5695,5695,37340,整租·欣武大厦 2室2厅 东/南,静安,大宁,欣武大厦,109,东 南,2室2厅1卫,9200,/zufang/SH1678263825935106048.html,84
5696,5696,37341,整租·永兴路973弄 1室1厅 南,静安,不夜城,永兴路973弄,49,南,1室1厅1卫,5000,/zufang/SH1678271994316980224.html,102
5697,5697,37342,整租·中心铂庭 2室2厅 东,静安,西藏北路,中心铂庭,97,东,2室2厅2卫,14000,/zufang/SH1719347228608299008.html,144
5698,5698,37343,整租·阳景小区 1室1厅 南,静安,彭浦,阳景小区,34,南,1室1厅1卫,3300,/zufang/SH1686220282475315200.html,97
5699,5699,37344,整租·中兴财富国际公寓 2室1厅 南,静安,不夜城,中兴财富国际公寓,75,南,2室1厅1卫,9000,/zufang/SH1686630965331361792.html,120
5700,5700,37345,整租·洛川中路1100弄 1室1厅 南,静安,大宁,洛川中路1100弄,32,南,1室1厅1卫,4500,/zufang/SH1686598265925009408.html,140
5701,5701,37346,整租·延安中路504弄 2室1厅 南,静安,南京西路,延安中路504弄,50,南,2室1厅1卫,6500,/zufang/SH1686675575365697536.html,130
5702,5702,37347,整租·康平小区 2室0厅 南/北,静安,彭浦,康平小区,43,南 北,2室0厅1卫,4800,/zufang/SH1686702937008504832.html,111
5703,5703,37348,整租·闻喜路251弄 1室1厅 东南,静安,彭浦,闻喜路251弄,39,东南,1室1厅1卫,4700,/zufang/SH1687724895519113216.html,120
5704,5704,37349,整租·临汾路828弄 1室1厅 南,静安,彭浦,临汾路828弄,41,南,1室1厅1卫,4400,/zufang/SH1678431541505556480.html,107
5705,5705,37350,整租·静安紫苑 1室0厅 南/西南,静安,南京西路,静安紫苑,51,南 西南,1室0厅1卫,8500,/zufang/SH1678617752593498112.html,166
5706,5706,37351,整租·康定大楼(公寓) 2室2厅 南,静安,江宁路,康定大楼(公寓),123,南,2室2厅1卫,16500,/zufang/SH1678607440322494464.html,134
5707,5707,37352,整租·艾格美国际公寓 2室2厅 南,静安,南京西路,艾格美国际公寓,100,南,2室2厅2卫,23500,/zufang/SH1678683221740486656.html,235
5708,5708,37353,整租·绿地海悦 1室1厅 西北,静安,西藏北路,绿地海悦,42,西北,1室1厅1卫,7500,/zufang/SH1678684511572852736.html,178
5709,5709,37354,整租·静安四季苑 3室2厅 南,静安,南京西路,静安四季苑,154,南,3室2厅2卫,33000,/zufang/SH1679374875929608192.html,214
5710,5710,37355,整租·美丽园公寓 1室2厅 东南,静安,静安寺,美丽园公寓,90,东南,1室2厅2卫,13800,/zufang/SH1679126717328785408.html,153
5711,5711,37356,整租·龙盛佳苑 1室1厅 南,静安,阳城,龙盛佳苑,47,南,1室1厅1卫,5100,/zufang/SH1679418139655274496.html,108
5712,5712,37357,整租·经典茂名公寓 2室1厅 南,静安,南京西路,经典茂名公寓,134,南,2室1厅2卫,25000,/zufang/SH1679423697812717568.html,186
5713,5713,37358,整租·芷江中路363弄 1室0厅 南/北,静安,西藏北路,芷江中路363弄,40,南 北,1室0厅1卫,5200,/zufang/SH1679486980292870144.html,130
5714,5714,37359,整租·农房熙藏苑 3室2厅 南,静安,西藏北路,农房熙藏苑,215,南,3室2厅2卫,28000,/zufang/SH1704115992919015424.html,130
5715,5715,37360,整租·静安府西区 3室2厅 南,静安,大宁,静安府西区,95,南,3室2厅2卫,16500,/zufang/SH1704386989068910592.html,173
5716,5716,37361,整租·骏豪国际 1室1厅 南,静安,南京西路,骏豪国际,59,南,1室1厅1卫,8800,/zufang/SH1704385188525506560.html,149
5717,5717,37362,整租·星城花苑 1室1厅 南,静安,彭浦,星城花苑,53,南,1室1厅1卫,4500,/zufang/SH1704471919325085696.html,84
5718,5718,37363,整租·大宁路660弄 1室1厅 南/北,静安,大宁,大宁路660弄,29,南 北,1室1厅1卫,4000,/zufang/SH1704488717562937344.html,137
5719,5719,37364,整租·骏豪国际 1室1厅 南,静安,南京西路,骏豪国际,50,南,1室1厅1卫,6200,/zufang/SH1688094044057501696.html,124
5720,5720,37365,整租·洛川东路400弄 2室0厅 南,静安,闸北公园,洛川东路400弄,39,南,2室0厅1卫,5100,/zufang/SH1688033401317097472.html,130
5721,5721,37366,整租·中凯城市之光(静安) 1室1厅 西南,静安,南京西路,中凯城市之光(静安),61,西南,1室1厅1卫,12500,/zufang/SH1688483673365544960.html,204
5722,5722,37367,整租·共康四村 2室1厅 南/北,静安,彭浦,共康四村,50,南 北,2室1厅1卫,3800,/zufang/SH1690299212102631424.html,76
5723,5723,37368,整租·西王小区 2室1厅 东南,静安,南京西路,西王小区,26,东南,2室1厅1卫,11500,/zufang/SH1690295055341846528.html,442
5724,5724,37369,整租·龙盛佳苑 1室1厅 南,静安,阳城,龙盛佳苑,47,南,1室1厅1卫,5500,/zufang/SH1708042282386587648.html,117
5725,5725,37370,整租·南长小区 2室1厅 南,静安,曹家渡,南长小区,47,南,2室1厅1卫,6300,/zufang/SH1708111703163535360.html,134
5726,5726,37371,整租·永和二村 2室0厅 南,静安,永和,永和二村,49,南,2室0厅1卫,4500,/zufang/SH1708313642966974464.html,91
5727,5727,37372,整租·华业小区 2室1厅 南,静安,南京西路,华业小区,16,南,2室1厅1卫,4200,/zufang/SH1708362981269569536.html,262
5728,5728,37373,整租·恒安大厦 3室2厅 南,静安,西藏北路,恒安大厦,135,南,3室2厅2卫,13800,/zufang/SH1695062145793785856.html,102
5729,5729,37374,整租·化工小区(静安) 1室0厅 南,静安,南京西路,化工小区(静安),41,南,1室0厅1卫,6800,/zufang/SH1708397350461898752.html,165
5730,5730,37375,整租·合兴小区 1室1厅 南,静安,不夜城,合兴小区,43,南,1室1厅1卫,5800,/zufang/SH1695371676377677824.html,134
5731,5731,37376,整租·新福康里(公寓) 2室1厅 南,静安,南京西路,新福康里(公寓),89,南,2室1厅1卫,13000,/zufang/SH1708417411192979456.html,146
5732,5732,37377,整租·高荣小区 2室1厅 南,静安,曹家渡,高荣小区,68,南,2室1厅1卫,9800,/zufang/SH1695322323239829504.html,144
5733,5733,37378,整租·西藏北路1145号 1室1厅 西,静安,西藏北路,西藏北路1145号,32,西,1室1厅1卫,4700,/zufang/SH1695335332490248192.html,146
5734,5734,37379,整租·大宁金茂府 4室2厅 南/北,静安,大宁,大宁金茂府,202,南 北,4室2厅3卫,39000,/zufang/SH1708487231246696448.html,193
5735,5735,37380,整租·升平小区 2室1厅 南,静安,南京西路,升平小区,57,南,2室1厅1卫,8000,/zufang/SH1708463678275190784.html,140
5736,5736,37381,整租·龙潭小区 2室2厅 南,静安,阳城,龙潭小区,88,南,2室2厅1卫,8000,/zufang/SH1695398319318106112.html,90
5737,5737,37382,整租·静安别墅 1室0厅 南,静安,南京西路,静安别墅,9,南,1室0厅1卫,2300,/zufang/SH1695445770578165760.html,255
5738,5738,37384,整租·三泉前进公寓 2室1厅 西南,静安,彭浦,三泉前进公寓,72,西南,2室1厅1卫,5500,/zufang/SH1695665605199265792.html,76
5739,5739,37385,整租·临汾路1320弄 2室1厅 南/北,静安,彭浦,临汾路1320弄,60,南 北,2室1厅1卫,4500,/zufang/SH1695726936698912768.html,75
5740,5740,37386,整租·静安豪景苑 4室2厅 东/南/北,静安,江宁路,静安豪景苑,158,东 南 北,4室2厅2卫,26000,/zufang/SH1695811103193300992.html,164
5741,5741,37387,整租·静安桂花园 2室1厅 南,静安,曹家渡,静安桂花园,104,南,2室1厅1卫,13000,/zufang/SH1696019195864547328.html,125
5742,5742,37388,整租·临汾花园 2室1厅 南,静安,彭浦,临汾花园,74,南,2室1厅1卫,5600,/zufang/SH1690389181768925184.html,75
5743,5743,37389,整租·晋元里 1室1厅 北,静安,曹家渡,晋元里,35,北,1室1厅1卫,5700,/zufang/SH1690343429961154560.html,162
5744,5744,37390,整租·四和花园 1室1厅 西北/北/东北,静安,曹家渡,四和花园,40,西北 北 东北,1室1厅1卫,6800,/zufang/SH1696487036581576704.html,170
5745,5745,37391,整租·北海新苑 2室1厅 南,静安,阳城,北海新苑,61,南,2室1厅1卫,5900,/zufang/SH1696474628890820608.html,96
5746,5746,37392,整租·陕西北路640弄 1室0厅 南,静安,江宁路,陕西北路640弄,12,南,1室0厅1卫,3500,/zufang/SH1696507830015623168.html,291
5747,5747,37393,整租·三乐新村 1室1厅 南/北,静安,江宁路,三乐新村,30,南 北,1室1厅1卫,5500,/zufang/SH1696506759721517056.html,183
5748,5748,37394,整租·盛源家豪城 1室2厅 南,静安,大宁,盛源家豪城,69,南,1室2厅1卫,8900,/zufang/SH1696510304571097088.html,128
5749,5749,37395,整租·中兴路一号 1室1厅 南/西,静安,西藏北路,中兴路一号,51,南 西,1室1厅1卫,13500,/zufang/SH1696767359416532992.html,264
5750,5750,37396,整租·三阳小区 2室1厅 南,静安,闸北公园,三阳小区,56,南,2室1厅1卫,6000,/zufang/SH1696835344546136064.html,107
5751,5751,37397,整租·一天下大厦 1室1厅 南,静安,不夜城,一天下大厦,43,南,1室1厅1卫,6500,/zufang/SH1673616699577860096.html,151
5752,5752,37398,整租·保德路425弄 2室1厅 南/北,静安,彭浦,保德路425弄,53,南 北,2室1厅1卫,4300,/zufang/SH1673657374734286848.html,81
5753,5753,37399,整租·愚谷村 1室0厅 南,静安,静安寺,愚谷村,26,南,1室0厅1卫,7500,/zufang/SH1673987215119613952.html,288
5754,5754,37400,整租·瑞芝邨 1室1厅 北,静安,静安寺,瑞芝邨,20,北,1室1厅1卫,5200,/zufang/SH1674010171933720576.html,260
5755,5755,37401,整租·南京西路公馆 1室1厅 南,静安,静安寺,南京西路公馆,53,南,1室1厅1卫,10000,/zufang/SH1673962399750684672.html,188
5756,5756,37402,整租·海防村 1室1厅 南,静安,江宁路,海防村,36,南,1室1厅1卫,6500,/zufang/SH1673984120088166400.html,180
5757,5757,37403,整租·临汾花园 2室1厅 南,静安,彭浦,临汾花园,60,南,2室1厅1卫,5300,/zufang/SH1673948526532362240.html,88
5758,5758,37404,整租·永乐苑 2室2厅 南/北,静安,大宁,永乐苑,88,南 北,2室2厅1卫,7600,/zufang/SH1674264971162157056.html,86
5759,5759,37405,整租·粤秀苑 1室1厅 南,静安,大宁,粤秀苑,41,南,1室1厅1卫,4200,/zufang/SH1674262141286219776.html,102
5760,5760,37406,整租·中凯城市之光(静安) 2室2厅 南,静安,南京西路,中凯城市之光(静安),96,南,2室2厅2卫,23000,/zufang/SH1674673077755052032.html,239
5761,5761,37407,整租·和源馨苑 1室1厅 南,静安,西藏北路,和源馨苑,62,南,1室1厅1卫,6600,/zufang/SH1702910430671798272.html,106
5762,5762,37408,整租·宝华现代城 2室1厅 南,静安,大宁,宝华现代城,95,南,2室1厅1卫,14500,/zufang/SH1699293740750864384.html,152
5763,5763,37409,整租·恒安小区 1室1厅 南,静安,彭浦,恒安小区,43,南,1室1厅1卫,3700,/zufang/SH1699367160410800128.html,86
5764,5764,37410,整租·又一村(静安) 1室1厅 南,静安,江宁路,又一村(静安),30,南,1室1厅1卫,7000,/zufang/SH1699406464600244224.html,233
5765,5765,37411,整租·康定路863弄 1室1厅 南,静安,曹家渡,康定路863弄,32,南,1室1厅1卫,6500,/zufang/SH1699619568915316736.html,203
5766,5766,37412,整租·三泉公寓 2室2厅 南,静安,彭浦,三泉公寓,77,南,2室2厅1卫,5300,/zufang/SH1699632705127317504.html,68
5767,5767,37413,整租·大统路159弄 2室1厅 南,静安,西藏北路,大统路159弄,60,南,2室1厅1卫,6800,/zufang/SH1699700097752760320.html,113
5768,5768,37414,整租·静安新格公寓 2室2厅 南,静安,江宁路,静安新格公寓,48,南,2室2厅1卫,9900,/zufang/SH1699738564792680448.html,206
5769,5769,37415,整租·骏豪国际 1室1厅 东,静安,南京西路,骏豪国际,50,东,1室1厅1卫,6500,/zufang/SH1699964152568610816.html,130
5770,5770,37416,整租·富民路22弄 1室1厅 南,静安,静安寺,富民路22弄,51,南,1室1厅1卫,10000,/zufang/SH1712401245873897472.html,196
5771,5771,37417,整租·康定东路13弄 2室0厅 西,静安,南京西路,康定东路13弄,26,西,2室0厅1卫,5500,/zufang/SH1712428376544772096.html,211
5772,5772,37418,整租·中海万锦城(二期) 2室1厅 南,静安,不夜城,中海万锦城(二期),46,南,2室1厅1卫,8500,/zufang/SH1712731157189099520.html,184
